date,theme_name,grade,avg_rsi,total_trade_value,avg_disparity_20,total_sm_flow,avg_macd_hist,vol_ma20,volume_spike,prev_macd_hist,macd_improving,next_grade,target
2024-10-04,건강기능식품,6등급,42.71076923076923,44442014838.0,99.91218934083814,0.0,-24.623076923076923,62338827003.35,0.7129106685888034,4.186153846153847,0,6등급,0
2024-10-07,건강기능식품,6등급,46.03076923076923,40611452885.0,100.2098025401649,0.0,-42.026153846153846,62022360833.0,0.6547872789678141,-24.623076923076923,0,6등급,0
2024-10-23,건강기능식품,6등급,43.98461538461538,30337553455.0,97.97032671394194,0.0,-33.41153846153846,50184961879.4,0.6045148251363524,-22.021538461538462,0,6등급,0
2024-10-24,건강기능식품,6등급,41.14230769230769,39055303360.0,96.64838412284197,0.0,-45.32,48395061939.15,0.8070100914243392,-33.41153846153846,0,6등급,0
2024-10-25,건강기능식품,6등급,38.783846153846156,34122692195.0,95.42201175040485,0.0,-52.8,48040220316.15,0.7102942486616521,-45.32,0,6등급,0
2024-10-28,건강기능식품,6등급,39.153076923076924,23987832245.0,95.23522425475237,0.0,-60.13384615384616,47632473398.9,0.5036024907653434,-52.8,0,6등급,0
2024-10-29,건강기능식품,6등급,39.07230769230769,20910438365.0,95.52244039521123,0.0,-61.576153846153844,45704666627.15,0.4575121078025443,-60.13384615384616,0,6등급,0
2024-10-30,건강기능식품,6등급,39.15384615384615,30286949105.0,95.73268513029969,0.0,-61.737692307692306,43800993236.9,0.6914671761252404,-61.576153846153844,0,1등급,1
2024-11-07,건강기능식품,6등급,42.82923076923077,37698399250.0,97.14635764477673,0.0,-32.81923076923077,35326420532.75,1.067144609656985,-16.636923076923075,0,6등급,0
2024-11-12,건강기능식품,6등급,34.74846153846154,65599557080.0,93.49893821660892,0.0,29.09076923076923,36235560575.25,1.8103640743675016,39.79,0,6등급,0
2024-11-15,건강기능식품,6등급,30.89923076923077,51226211185.0,89.6777110754028,0.0,-77.55384615384615,37789419077.25,1.3555702213966878,-32.10769230769231,0,6등급,0
