stock_code,stock_name,corp_cls,current_per,current_pbr,current_bps,current_div,avg_per_3yr,avg_pbr_3yr,min_pbr_3yr
122900,아이마켓코리아,일반기업,8.62,0.65,11438.0,8.12,12.985289256198348,0.7498484848484849,0.64
415380,스튜디오삼익,일반기업,6.58,0.66,3138.0,12.11,13.549500959692898,1.4816506717850288,0.58
263690,디알젬,일반기업,5.69,0.66,7952.0,3.05,7.64362258953168,1.1263223140495868,0.62
046310,백금T&A,일반기업,3.6,0.66,4436.0,3.4,6.161308539944904,0.8282644628099174,0.55
099390,브레인즈컴퍼니,일반기업,7.1,0.67,6433.0,1.4,10.572162534435261,1.1353719008264462,0.61
036640,HRS,일반기업,5.41,0.67,7674.0,7.83,7.028181818181818,0.7520936639118457,0.59
134060,이퓨쳐,일반기업,6.62,0.67,6103.0,6.11,9.6549173553719,0.8826170798898072,0.61
079810,디이엔티,일반기업,6.05,0.67,7550.0,0.0,79.5022869022869,5.693553719008264,0.51
072990,에이치시티,일반기업,8.82,0.68,6416.0,2.05,10.847300275482093,0.8275482093663912,0.63
000890,보해양조,일반기업,8.67,0.68,626.0,0.0,9.284266666666667,0.8252479338842975,0.65
017370,우신시스템,일반기업,2.58,0.68,8316.0,0.89,20.763469675599435,1.0664325068870524,0.52
267850,아시아나IDT,대기업,9.81,0.68,15201.0,4.81,15.051239669421488,0.9414600550964187,0.63
105760,포스뱅크,일반기업,9.06,0.68,7803.0,0.0,9.56,1.4141366223908918,0.6
045660,에이텍,대기업,4.42,0.69,13553.0,3.21,19.57495867768595,1.2629063360881543,0.65
215360,우리산업,일반기업,5.72,0.69,11963.0,2.19,19.932744282744284,1.235550964187328,0.64
136540,윈스테크넷,일반기업,7.02,0.7,16063.0,7.07,7.720234159779614,0.8426584022038568,0.67
019550,SBI인베스트먼트,일반기업,8.45,0.7,853.0,0.0,12.606465696465696,1.0373829201101927,0.7
290270,휴네시온,일반기업,8.17,0.71,4890.0,1.14,6.689230769230769,0.9028925619834711,0.68
043150,바텍,일반기업,5.82,0.71,30524.0,0.46,6.3847933884297525,1.0238154269972453,0.62
009900,명신산업,일반기업,3.85,0.71,13293.0,1.59,6.7755096418732785,1.5265702479338843,0.59
214320,이노션,대기업,7.09,0.71,25050.0,6.61,9.185578512396694,0.8747382920110193,0.67
010690,화신,대기업,6.89,0.71,14891.0,1.41,5.56301652892562,0.8731542699724518,0.48
033270,유나이티드,일반기업,8.98,0.72,27612.0,2.27,7.899338842975206,0.8807988980716254,0.66
053080,케이엔솔,일반기업,9.82,0.72,14313.0,2.92,14.730206611570248,1.1802479338842975,0.72
267790,배럴,일반기업,5.45,0.72,4788.0,1.45,6.093038793103449,1.329641873278237,0.69
041190,우리기술투자,일반기업,3.24,0.72,8555.0,0.0,4.587463617463618,1.0638154269972453,0.43
004830,덕성,일반기업,9.71,0.72,6042.0,2.31,25.387534435261706,1.152314049586777,0.65
065510,휴비츠,일반기업,9.66,0.73,10624.0,2.58,10.869573002754821,1.2246694214876033,0.66
131760,파인텍,일반기업,9.53,0.73,841.0,0.0,9.762170212765957,1.1775895316804408,0.7
208860,엔지스테크널러지,일반기업,7.33,0.73,1709.0,0.0,9.996888888888888,2.675578512396694,0.73
049480,오픈베이스,일반기업,8.39,0.74,2863.0,1.19,12.968539944903581,0.9699862258953168,0.67
108320,LX세미콘,대기업,6.17,0.75,66378.0,4.85,7.799338842975207,1.1840082644628098,0.71
058630,엠게임,일반기업,6.06,0.75,6677.0,3.19,5.962782369146005,1.1020661157024794,0.71
262840,아이퀘스트,일반기업,9.61,0.75,2348.0,2.43,15.46129476584022,1.0875206611570247,0.7
082210,옵트론텍,일반기업,1.96,0.76,2501.0,0.0,3.949030172413793,1.710068870523416,0.63
067280,멀티캠퍼스,대기업,5.26,0.76,36488.0,7.62,6.344421487603306,1.0284710743801653,0.74
417790,트루엔,일반기업,5.3,0.76,9471.0,3.18,9.367811158798283,1.334277539341917,0.75
126700,하이비젼시스템,일반기업,5.1,0.76,20791.0,2.53,7.452479338842975,1.0715702479338842,0.69
142210,유니트론텍,일반기업,4.61,0.76,6662.0,2.95,5.462355371900826,0.9681542699724518,0.71
010640,진양폴리우레탄,일반기업,8.03,0.77,2791.0,11.57,15.85969696969697,1.741404958677686,0.77
129890,앱코,일반기업,9.33,0.77,1182.0,2.19,21.014396551724136,0.8933746556473829,0.56
069260,티케이지휴켐스,일반기업,8.61,0.77,22621.0,5.74,8.108030303030302,0.9223002754820937,0.66
119830,아이텍,일반기업,6.14,0.78,7736.0,0.0,6.916361702127659,0.9933608815426997,0.67
145720,덴티움,일반기업,5.91,0.78,64317.0,1.2,9.445633608815427,1.8938292011019284,0.68
336680,탑런토탈솔루션,일반기업,6.34,0.79,4637.0,2.72,7.124489795918367,1.2211661807580174,0.75
027830,대성창투,일반기업,5.63,0.79,1829.0,0.0,49.898815426997245,1.1834848484848486,0.75
054670,대한뉴팜,일반기업,6.39,0.79,8937.0,1.42,6.726707988980716,1.0108264462809917,0.71
318000,KBG,일반기업,9.6,0.8,5163.0,1.81,15.700881542699724,1.516418732782369,0.74
252500,세화피앤씨,일반기업,9.95,0.8,996.0,6.28,18.42651515151515,0.9836363636363636,0.74
033250,체시스,일반기업,5.07,0.8,1208.0,0.0,9.4275,1.2608953168044077,0.76
051160,지어소프트,일반기업,6.64,0.81,9794.0,0.0,10.705800415800416,0.9869696969696969,0.66
078590,휴림에이텍,일반기업,8.55,0.82,892.0,0.0,8.832087447108604,2.3558264462809917,0.51
005610,SPC삼립,일반기업,4.62,0.83,59200.0,3.65,8.05121212121212,1.1155096418732782,0.83
466410,사이냅소프트,일반기업,7.25,0.83,13262.0,0.0,8.980634441087613,1.2569486404833836,0.75
000230,일동홀딩스,일반기업,1.77,0.83,11857.0,0.0,1.8115555555555556,4.375523415977962,0.5
071200,인피니트헬스케어,일반기업,3.36,0.83,7298.0,0.0,365.86187327823694,0.9627272727272728,0.72
005500,삼진제약,일반기업,5.73,0.84,21346.0,4.48,10.545192837465565,0.951763085399449,0.8
192080,더블유게임즈,일반기업,5.08,0.84,57067.0,2.5,6.03014553014553,1.0227685950413223,0.83
130580,나이스디앤비,일반기업,6.26,0.85,6553.0,3.69,6.970578512396695,0.9665564738292011,0.73
014820,동원시스템즈,대기업,9.82,0.85,28545.0,2.47,15.53366391184573,1.371542699724518,0.8
265520,AP시스템,일반기업,5.61,0.86,22405.0,2.74,4.7636088154269975,0.999504132231405,0.67
458650,성우,일반기업,8.99,0.86,14628.0,1.2,8.783255813953488,1.2774418604651163,0.66
237880,클리오,일반기업,7.48,0.87,13391.0,3.45,24.483553719008263,1.9049586776859504,0.83
182360,큐브엔터,일반기업,8.66,0.89,11261.0,0.0,24.825289139633288,3.7300275482093666,0.88
025770,한국정보통신,일반기업,6.32,0.89,8644.0,0.0,11.317768595041322,1.1518870523415978,0.85
148150,세경하이테크,일반기업,3.83,0.9,5010.0,2.23,8.989889807162534,1.4673553719008263,0.69
018250,애경산업,대기업,8.3,0.9,15580.0,4.14,17.27714876033058,1.203650137741047,0.8
007530,와이엠,일반기업,8.37,0.9,2537.0,1.31,30.820495867768596,1.1991873278236915,0.84
282880,코윈테크,일반기업,9.82,0.9,15435.0,1.44,29.710371900826445,1.5250137741046832,0.74
071280,로체시스템즈,일반기업,9.17,0.91,8196.0,0.67,15.036969696969697,1.4968457300275482,0.78
083930,아바코,일반기업,7.37,0.93,14086.0,3.82,23.26749311294766,1.179022038567493,0.85
