wics_name,stock_code,stock_name,total_score,industry_rank,3개월,6개월,9개월,12개월
전자제품,038950,파인디지털,71.51,1,1.3513513513513513,2.8528528528528527,-3.903903903903904,-1.5015015015015014
전자제품,009140,경인전자,62.76,2,11.170784103114931,16.004296455424274,9.828141783029002,22.448979591836736
전자제품,092600,앤씨앤,55.71,3,4.451510333863275,-16.375198728139907,-10.174880763116057,43.08426073131956
창업투자,016600,큐캐피탈,63.88,1,14.007782101167315,4.280155642023346,-4.280155642023346,14.396887159533073
창업투자,019570,플루토스,63.11,2,24.481327800829874,22.40663900414938,14.937759336099585,60.99585062240664
창업투자,019550,SBI인베스트먼트,61.07,3,24.06576980568012,5.829596412556054,9.417040358744394,-7.174887892376682
통신장비,073540,에프알텍,70.43,1,43.18518518518519,72.96296296296296,49.629629629629626,136.2962962962963
통신장비,043090,더테크놀로지,67.64,2,-14.606741573033707,-14.606741573033707,-14.606741573033707,-14.606741573033707
통신장비,039010,현대에이치티,67.03,3,21.684867394695786,11.856474258970358,36.661466458658346,30.577223088923557
판매업체,051390,YW,61.36,1,5.248618784530387,7.596685082872928,7.734806629834254,16.574585635359114
판매업체,051160,지어소프트,59.27,2,27.92413066385669,-18.335089567966282,-16.227608008429925,-14.75237091675448
판매업체,009810,플레이그램,55.36,3,7.766990291262135,4.207119741100324,-17.79935275080906,-31.844660194174757
교육서비스,072870,메가스터디,70.1,1,7.580174927113703,9.329446064139942,6.41399416909621,20.11661807580175
교육서비스,100220,비상교육,64.73,2,36.61087866108787,15.271966527196653,2.7196652719665275,22.384937238493723
교육서비스,067280,멀티캠퍼스,64.58,3,8.244274809160306,-0.7633587786259541,-5.038167938931298,-15.114503816793892
석유와가스,128820,대성산업,69.25,1,35.55962183592559,37.38944800243977,122.01890820372066,110.43000914913084
석유와가스,014530,극동유화,62.66,2,4.04191616766467,-1.9461077844311379,-2.844311377245509,13.922155688622754
석유와가스,006120,SK디스커버리,59.05,3,56.907477820025356,33.58681875792142,53.35868187579214,35.61470215462611
소프트웨어,016670,디모아,84.34,1,2.6205450733752618,65.82809224318659,-6.184486373165619,-15.932914046121594
소프트웨어,078000,텔코웨어,72.89,2,76.40320733104238,75.37227949599084,72.85223367697594,96.56357388316151
소프트웨어,039310,세중,69.75,3,1.6097875080489377,-3.2839665164198326,-12.427559562137798,17.83644558918223
운송인프라,003100,선광,74.37,1,33.85579937304075,16.739811912225704,19.3730407523511,31.661442006269592
운송인프라,038620,위즈코프,63.07,2,-20.28061224489796,-24.23469387755102,-23.596938775510203,-34.43877551020408
운송인프라,045340,토탈소프트,55.51,3,-30.479102956167175,-17.533129459734965,-23.547400611620795,-29.45973496432212
자동차부품,015750,성우하이텍,84.71,1,8.152173913043478,-1.2681159420289856,23.18840579710145,61.23188405797102
자동차부품,025530,SJM홀딩스,84.6,2,18.506493506493506,15.909090909090908,20.12987012987013,17.532467532467532
자동차부품,123700,SJM,83.55,3,14.382402707275805,19.4585448392555,25.211505922165824,22.504230118443317
종이와목재,000180,성창기업지주,70.3,1,29.153354632587856,36.34185303514377,18.610223642172524,19.408945686900957
종이와목재,034810,해성산업,61.61,2,27.11323763955343,29.98405103668261,31.738437001594892,20.095693779904305
종이와목재,213500,한솔제지,58.89,3,10.037174721189592,5.204460966542751,1.6109045848822798,2.7261462205700124
가스유틸리티,267290,경동도시가스,77.96,1,19.770773638968482,14.899713467048711,16.9054441260745,26.07449856733524
가스유틸리티,003480,한진중공업홀딩스,74.24,2,51.621621621621614,35.4054054054054,25.675675675675674,29.45945945945946
가스유틸리티,016710,대성홀딩스,67.02,3,50.786838340486405,18.4549356223176,20.74391988555079,23.032904148783977
건강관리기술,035610,솔본,63.67,1,13.132694938440492,12.448700410396716,0.0,-5.60875512995896
건강관리기술,071200,인피니트헬스케어,55.19,2,29.330708661417322,15.551181102362206,15.354330708661418,23.031496062992126
건강관리기술,032620,유비케어,42.81,3,15.765765765765765,20.27027027027027,12.162162162162163,21.32132132132132
전기유틸리티,130660,한전산업,19.88,1,40.505050505050505,18.383838383838384,4.242424242424243,95.95959595959596
도로와철도운송,024800,유성티엔에스,81.43,1,65.66265060240963,33.62541073384447,33.89923329682366,119.33187294633079
도로와철도운송,084670,동양고속,47.99,2,24.892703862660944,17.02432045779685,947.2103004291846,501.5736766809728
도로와철도운송,095570,AJ네트웍스,44.03,3,11.693548387096774,14.919354838709678,23.521505376344088,38.97849462365591
디스플레이패널,191410,육일씨엔에쓰,66.25,1,-1.5384615384615385,-14.588859416445624,57.02917771883289,32.09549071618037
