stock_code,stock_name,corp_cls,per,pbr,eps,bps,div
023410,유진기업,대기업,0.0,0.3,0.0,12873.0,4.36
028080,휴맥스홀딩스,일반기업,0.0,0.3,0.0,4943.0,0.0
000670,영풍,대기업,0.0,0.3,0.0,196604.0,0.01
067170,오텍,일반기업,0.0,0.3,0.0,6110.0,0.0
000760,이화산업,일반기업,0.0,0.31,0.0,48504.0,0.0
004990,롯데지주,대기업,0.0,0.31,0.0,87305.0,4.37
032800,판타지오,일반기업,0.0,0.31,0.0,1069.0,0.0
228340,동양파일,일반기업,0.0,0.31,0.0,6140.0,0.0
137310,에스디바이오센서,일반기업,0.0,0.31,0.0,24236.0,2.7
270520,앱트뉴로사이언스,일반기업,0.0,0.31,0.0,510.0,0.0
078860,엔에스이엔엠,일반기업,0.0,0.32,0.0,1497.0,0.0
000480,시알홀딩스,일반기업,0.0,0.33,0.0,14790.0,8.46
005320,온타이드,일반기업,0.0,0.33,0.0,1550.0,0.0
067990,도이치모터스,일반기업,0.0,0.33,0.0,13596.0,8.49
069920,엑시온그룹,일반기업,0.0,0.33,0.0,1299.0,0.0
013890,지누스,대기업,0.0,0.34,0.0,30684.0,0.85
034830,한국토지신탁,일반기업,0.0,0.34,0.0,4442.0,4.58
083550,케이엠,일반기업,0.0,0.35,0.0,10056.0,0.56
119650,KC코트렐,일반기업,0.0,0.35,0.0,2632.0,0.0
025750,한솔홈데코,대기업,0.0,0.35,0.0,1536.0,0.0
039020,이건홀딩스,일반기업,0.0,0.35,0.0,8848.0,1.6
024070,WISCOM,일반기업,0.0,0.35,0.0,5701.0,2.5
101390,아이엠,일반기업,0.0,0.35,0.0,1116.0,0.0
005360,모나미,일반기업,0.0,0.35,0.0,4845.0,1.78
010400,우진아이엔에스,일반기업,0.0,0.36,0.0,10813.0,0.0
042940,상지건설,일반기업,0.0,0.36,0.0,22095.0,0.0
195990,에이비프로바이오,일반기업,0.0,0.36,0.0,3790.0,0.0
065690,파커스,일반기업,0.0,0.36,0.0,3972.0,0.0
093380,풍강,일반기업,0.0,0.37,0.0,7307.0,2.94
066900,디에이피,일반기업,0.0,0.37,0.0,3809.0,0.0
069960,현대백화점,대기업,0.0,0.38,0.0,201113.0,1.84
193250,링크드,일반기업,0.0,0.38,0.0,970.0,0.0
078340,컴투스,일반기업,0.0,0.38,0.0,84443.0,4.04
001020,페이퍼코리아,일반기업,0.0,0.38,0.0,1595.0,0.0
239610,에이치엘사이언스,일반기업,0.0,0.38,0.0,18564.0,0.0
205470,휴마시스,일반기업,0.0,0.38,0.0,2026.0,0.0
064520,테크엘,일반기업,0.0,0.38,0.0,4448.0,0.0
050110,캠시스,일반기업,0.0,0.38,0.0,4437.0,0.0
073110,엘엠에스,일반기업,0.0,0.39,0.0,13292.0,3.88
035760,CJ ENM,대기업,0.0,0.39,0.0,134764.0,0.0
042040,케이피엠테크,일반기업,0.0,0.39,0.0,393.0,0.0
064800,포니링크,일반기업,0.0,0.39,0.0,1573.0,0.0
007720,소노스퀘어,일반기업,0.0,0.39,0.0,1000.0,0.0
031510,오스템,일반기업,0.0,0.39,0.0,2586.0,2.95
037560,LG헬로비전,대기업,0.0,0.39,0.0,5734.0,0.0
083640,인콘,일반기업,0.0,0.39,0.0,1005.0,0.0
100220,비상교육,일반기업,0.0,0.4,0.0,14504.0,0.0
036220,오상헬스케어,일반기업,0.0,0.4,0.0,20840.0,6.03
047820,초록뱀미디어,일반기업,0.0,0.4,0.0,10802.0,0.0
053210,케이티스카이라이프,대기업,0.0,0.4,0.0,11633.0,7.58
002210,동성제약,일반기업,0.0,0.4,0.0,2413.0,0.0
007280,한국특강,일반기업,0.0,0.4,0.0,3664.0,0.0
368600,아이씨에이치,일반기업,0.0,0.41,0.0,2274.0,0.0
225220,제놀루션,일반기업,0.0,0.41,0.0,4447.0,0.0
003080,SB성보,일반기업,0.0,0.41,0.0,6421.0,5.17
004540,깨끗한나라,일반기업,0.0,0.41,0.0,5057.0,0.0
145170,노브랜드,일반기업,0.0,0.41,0.0,9397.0,0.0
312610,에이에프더블류,일반기업,0.0,0.41,0.0,2830.0,0.0
079650,서산,일반기업,0.0,0.41,0.0,3501.0,0.0
069640,한세엠케이,일반기업,0.0,0.41,0.0,1494.0,0.0
095720,웅진씽크빅,일반기업,0.0,0.41,0.0,2611.0,8.47
043220,티에스넥스젠,일반기업,0.0,0.41,0.0,4150.0,0.0
004440,삼일씨엔에스,일반기업,0.0,0.42,0.0,20976.0,0.0
005160,동국산업,일반기업,0.0,0.42,0.0,7508.0,4.1
063760,이엘피,일반기업,0.0,0.42,0.0,7068.0,1.69
005960,동부건설,일반기업,0.0,0.42,0.0,19630.0,2.45
084650,랩지노믹스,일반기업,0.0,0.43,0.0,2914.0,0.0
025440,DH오토웨어,일반기업,0.0,0.43,0.0,1880.0,0.0
002620,제일파마홀딩스,일반기업,0.0,0.43,0.0,19995.0,0.58
056730,CNT85,일반기업,0.0,0.43,0.0,1021.0,0.0
060900,DGP,일반기업,0.0,0.43,0.0,810.0,0.0
009810,플레이그램,일반기업,0.0,0.43,0.0,2420.0,0.0
060480,국일신동,일반기업,0.0,0.44,0.0,3817.0,0.0
299900,위지윅스튜디오,일반기업,0.0,0.44,0.0,989.0,0.0
042420,네오위즈홀딩스,일반기업,0.0,0.44,0.0,50326.0,1.42
200230,텔콘RF제약,일반기업,0.0,0.44,0.0,1859.0,0.0
048830,엔피케이,일반기업,0.0,0.44,0.0,2411.0,2.83
000680,LS네트웍스,일반기업,0.0,0.45,0.0,6927.0,0.0
306040,에스제이그룹,일반기업,0.0,0.45,0.0,13888.0,0.0
033200,모아텍,일반기업,0.0,0.45,0.0,7581.0,0.0
030210,다올투자증권,일반기업,0.0,0.45,0.0,8710.0,3.81
073570,리튬포어스,일반기업,0.0,0.45,0.0,1468.0,0.0
106240,파인테크닉스,일반기업,0.0,0.45,0.0,4835.0,0.0
044340,위닉스,일반기업,0.0,0.46,0.0,10704.0,6.1
206400,베노티앤알,일반기업,0.0,0.46,0.0,2538.0,0.0
044780,에이치케이,일반기업,0.0,0.46,0.0,3190.0,0.0
053290,NE능률,일반기업,0.0,0.46,0.0,4858.0,0.0
071850,캐스텍코리아,일반기업,0.0,0.46,0.0,3274.0,0.0
011330,유니켐,일반기업,0.0,0.46,0.0,1343.0,0.0
214610,미코바이오메드,일반기업,0.0,0.46,0.0,5030.0,0.0
069730,DSR제강,일반기업,0.0,0.46,0.0,11477.0,1.91
081580,성우전자,일반기업,0.0,0.46,0.0,6699.0,0.0
093240,형지엘리트,일반기업,0.0,0.46,0.0,2049.0,0.0
043590,웰킵스하이텍,일반기업,0.0,0.47,0.0,1427.0,0.0
260930,씨티케이,일반기업,0.0,0.47,0.0,8374.0,2.54
011280,태림포장,대기업,0.0,0.47,0.0,4511.0,0.0
058730,다스코,일반기업,0.0,0.47,0.0,7969.0,0.0
022220,TKG애강,일반기업,0.0,0.47,0.0,1892.0,0.0
076080,웰크론한텍,일반기업,0.0,0.47,0.0,2596.0,0.0
063080,컴투스홀딩스,일반기업,0.0,0.48,0.0,36433.0,0.0
015020,이스타코,일반기업,0.0,0.48,0.0,963.0,0.0
032680,소프트센,일반기업,0.0,0.48,0.0,504.0,0.0
227950,엔투텍,일반기업,0.0,0.48,0.0,836.0,0.0
079980,휴비스,일반기업,0.0,0.48,0.0,7140.0,0.0
006650,대한유화,일반기업,0.0,0.48,0.0,292683.0,0.71
023150,MH에탄올,일반기업,0.0,0.48,0.0,10061.0,5.2
393890,더블유씨피,일반기업,0.0,0.49,0.0,28622.0,0.0
183490,엔지켐생명과학,일반기업,0.0,0.49,0.0,2014.0,0.0
071090,하이스틸,일반기업,0.0,0.49,0.0,7334.0,0.28
240600,유진테크놀로지,일반기업,0.0,0.49,0.0,6594.0,0.0
238200,비피도,일반기업,0.0,0.49,0.0,5707.0,0.0
030960,양지사,일반기업,0.0,0.49,0.0,13435.0,0.76
085310,엔케이,일반기업,0.0,0.5,0.0,2205.0,0.91
002390,한독,일반기업,0.0,0.5,0.0,20871.0,1.91
091120,이엠텍,일반기업,0.0,0.5,0.0,12451.0,0.0
122350,삼기,일반기업,0.0,0.5,0.0,2822.0,0.0
208710,포톤,일반기업,0.0,0.5,0.0,4085.0,0.0
301300,바이브컴퍼니,일반기업,0.0,0.5,0.0,4777.0,0.0
198440,강동씨앤엘,일반기업,0.0,0.51,0.0,2206.0,0.0
289010,아이스크림에듀,일반기업,0.0,0.51,0.0,3091.0,0.0
208350,지란지교시큐리티,일반기업,0.0,0.51,0.0,6171.0,0.0
377330,이지트로닉스,일반기업,0.0,0.51,0.0,6577.0,4.49
115480,씨유메디칼,일반기업,0.0,0.51,0.0,971.0,0.0
314140,알피바이오,일반기업,0.0,0.51,0.0,11827.0,0.0
322780,코퍼스코리아,일반기업,0.0,0.51,0.0,860.0,0.0
000490,대동,일반기업,0.0,0.52,0.0,17911.0,1.07
405920,나라셀라,일반기업,0.0,0.52,0.0,5081.0,0.0
002680,한탑,일반기업,0.0,0.52,0.0,1485.0,0.0
154040,다산솔루에타,일반기업,0.0,0.52,0.0,2176.0,0.0
006570,대림통상,일반기업,0.0,0.52,0.0,3866.0,0.0
054090,삼진엘앤디,일반기업,0.0,0.53,0.0,1858.0,0.0
348030,모비릭스,일반기업,0.0,0.53,0.0,6075.0,0.0
007460,에이프로젠,일반기업,0.0,0.53,0.0,560.0,0.0
056360,코위버,일반기업,0.0,0.53,0.0,13849.0,0.41
039290,인포뱅크,일반기업,0.0,0.54,0.0,8249.0,0.23
017040,광명전기,일반기업,0.0,0.54,0.0,1709.0,0.0
024950,삼천리자전거,일반기업,0.0,0.54,0.0,7646.0,0.0
025900,동화기업,대기업,0.0,0.54,0.0,19076.0,0.0
393970,대진첨단소재,일반기업,0.0,0.54,0.0,5231.0,0.0
085810,알티캐스트,일반기업,0.0,0.55,0.0,763.0,0.0
021040,대호특수강,일반기업,0.0,0.55,0.0,2158.0,0.0
160550,NEW,일반기업,0.0,0.55,0.0,3109.0,0.0
068050,팬엔터테인먼트,일반기업,0.0,0.55,0.0,2843.0,0.0
038870,에코바이오,일반기업,0.0,0.55,0.0,5767.0,0.0
011080,형지I&C,일반기업,0.0,0.55,0.0,792.0,0.0
058450,한주에이알티,일반기업,0.0,0.56,0.0,1379.0,0.0
226340,본느,일반기업,0.0,0.56,0.0,1161.0,0.0
038880,아이에이,일반기업,0.0,0.57,0.0,232.0,0.0
002220,한일철강,일반기업,0.0,0.57,0.0,6761.0,0.26
198940,한주라이트메탈,일반기업,0.0,0.57,0.0,1208.0,0.0
060150,인선이엔티,대기업,0.0,0.57,0.0,7245.0,0.0
121850,코이즈,일반기업,0.0,0.58,0.0,3368.0,0.0
036000,예림당,일반기업,0.0,0.58,0.0,5301.0,0.0
011390,부산산업,일반기업,0.0,0.58,0.0,123683.0,0.35
225430,케이엠제약,일반기업,0.0,0.58,0.0,1170.0,0.0
040300,YTN,대기업,0.0,0.58,0.0,5300.0,0.0
041520,이엘씨,일반기업,0.0,0.58,0.0,15368.0,3.69
043360,디지아이,일반기업,0.0,0.58,0.0,4591.0,0.0
012340,뉴인텍,일반기업,0.0,0.59,0.0,505.0,0.0
088390,이녹스,일반기업,0.0,0.59,0.0,19629.0,0.0
200780,비씨월드제약,일반기업,0.0,0.59,0.0,7578.0,2.24
009730,이렘,일반기업,0.0,0.59,0.0,933.0,0.0
043610,KT지니뮤직,일반기업,0.0,0.59,0.0,2843.0,0.0
021880,메이슨캐피탈,일반기업,0.0,0.59,0.0,336.0,0.0
452260,한화갤러리아,대기업,0.0,0.59,0.0,4080.0,0.0
002360,SH에너지화학,일반기업,0.0,0.59,0.0,733.0,0.0
308170,씨티알모빌리티,일반기업,0.0,0.6,0.0,8310.0,0.0
170900,동아에스티,일반기업,0.0,0.6,0.0,71161.0,1.63
215480,토박스코리아,일반기업,0.0,0.6,0.0,3663.0,0.0
043910,자연과환경,일반기업,0.0,0.61,0.0,791.0,0.0
020120,키다리스튜디오,대기업,0.0,0.61,0.0,5383.0,0.0
271830,팸텍,일반기업,0.0,0.61,0.0,2318.0,0.0
053060,세동,일반기업,0.0,0.61,0.0,1988.0,0.0
017180,명문제약,일반기업,0.0,0.62,0.0,2897.0,0.0
001290,상상인증권,일반기업,0.0,0.62,0.0,1704.0,0.0
224060,더코디,일반기업,0.0,0.62,0.0,8804.0,0.0
044380,주연테크,일반기업,0.0,0.62,0.0,577.0,0.0
018700,바른손,일반기업,0.0,0.62,0.0,846.0,0.0
010780,아이에스동서,대기업,0.0,0.62,0.0,45642.0,3.55
060570,드림어스컴퍼니,대기업,0.0,0.63,0.0,1940.0,0.0
019570,플루토스,일반기업,0.0,0.63,0.0,573.0,0.0
025550,한국선재,일반기업,0.0,0.63,0.0,5190.0,0.0
260660,알리코제약,일반기업,0.0,0.63,0.0,5307.0,2.24
297890,HB솔루션,일반기업,0.0,0.63,0.0,3021.0,1.58
290520,신도기연,일반기업,0.0,0.63,0.0,3646.0,0.0
101400,엔시트론,일반기업,0.0,0.64,0.0,612.0,0.0
089600,나스미디어,대기업,0.0,0.64,0.0,17644.0,6.17
122310,제노레이,일반기업,0.0,0.64,0.0,6769.0,4.15
012170,아센디오,일반기업,0.0,0.65,0.0,1880.0,0.0
051780,큐로홀딩스,일반기업,0.0,0.65,0.0,1114.0,0.0
066410,버킷스튜디오,일반기업,0.0,0.66,0.0,1740.0,0.0
027580,상보,일반기업,0.0,0.66,0.0,905.0,0.0
244460,올리패스,일반기업,0.0,0.66,0.0,2498.0,0.0
054620,APS,일반기업,0.0,0.66,0.0,11326.0,0.0
361610,SK아이이테크놀로지,일반기업,0.0,0.67,0.0,32604.0,0.0
088290,이원컴포텍,일반기업,0.0,0.67,0.0,655.0,0.0
032980,바이온,일반기업,0.0,0.67,0.0,900.0,0.0
127710,아시아경제,일반기업,0.0,0.67,0.0,2615.0,0.0
038530,케이바이오,일반기업,0.0,0.68,0.0,488.0,0.0
019010,베뉴지,일반기업,0.0,0.68,0.0,7453.0,0.99
034730,SK,대기업,0.0,0.69,0.0,455927.0,2.23
365900,브이씨,일반기업,0.0,0.69,0.0,4655.0,0.0
014160,대영포장,일반기업,0.0,0.69,0.0,1841.0,0.0
009830,한화솔루션,대기업,0.0,0.69,0.0,54974.0,0.79
065950,웰크론,일반기업,0.0,0.69,0.0,2213.0,0.0
251630,브이원텍,일반기업,0.0,0.69,0.0,7515.0,1.94
052770,아이톡시,일반기업,0.0,0.69,0.0,452.0,0.0
139990,아주스틸,일반기업,0.0,0.69,0.0,4469.0,0.0
084870,티비에이치글로벌,일반기업,0.0,0.7,0.0,2952.0,1.94
097800,윈팩,일반기업,0.0,0.7,0.0,568.0,0.0
199730,바이오인프라,일반기업,0.0,0.7,0.0,5667.0,10.13
023440,제이스코홀딩스,일반기업,0.0,0.7,0.0,744.0,0.0
377220,프롬바이오,일반기업,0.0,0.71,0.0,1775.0,0.0
347770,핌스,일반기업,0.0,0.71,0.0,2378.0,0.0
020400,대동금속,일반기업,0.0,0.71,0.0,14382.0,0.59
293490,카카오게임즈,대기업,0.0,0.71,0.0,16316.0,0.0
039560,다산네트웍스,일반기업,0.0,0.72,0.0,6862.0,0.0
092040,아미코젠,일반기업,0.0,0.72,0.0,2235.0,0.0
046890,서울반도체,일반기업,0.0,0.72,0.0,12115.0,0.0
066360,체리부로,일반기업,0.0,0.72,0.0,1577.0,0.0
253840,수젠텍,일반기업,0.0,0.72,0.0,6352.0,0.0
102370,케이옥션,일반기업,0.0,0.73,0.0,4275.0,0.0
011000,진원생명과학,일반기업,0.0,0.73,0.0,1072.0,0.0
100130,동국S&C,일반기업,0.0,0.73,0.0,3363.0,0.0
044480,빌리언스,일반기업,0.0,0.74,0.0,432.0,0.0
065570,삼영이엔씨,일반기업,0.0,0.74,0.0,1032.0,0.0
144510,지씨셀,일반기업,0.0,0.74,0.0,30464.0,0.0
016100,리더스코스메틱,일반기업,0.0,0.74,0.0,2036.0,0.0
096770,SK이노베이션,대기업,0.0,0.74,0.0,165656.0,1.62
066910,손오공,일반기업,0.0,0.74,0.0,746.0,0.0
406820,뷰티스킨,일반기업,0.0,0.75,0.0,2414.0,0.0
000040,KR모터스,일반기업,0.0,0.75,0.0,543.0,0.0
036580,팜스코,대기업,0.0,0.75,0.0,4177.0,1.59
032580,피델릭스,일반기업,0.0,0.75,0.0,1436.0,0.0
051910,LG화학,대기업,0.0,0.75,0.0,425221.0,0.32
002990,금호건설,대기업,0.0,0.75,0.0,6340.0,0.0
037370,EG,일반기업,0.0,0.75,0.0,6681.0,0.0
061970,LB세미콘,일반기업,0.0,0.75,0.0,5253.0,0.0
078150,HB테크놀러지,일반기업,0.0,0.75,0.0,2889.0,0.92
024890,대원화성,일반기업,0.0,0.75,0.0,1027.0,0.0
303530,이노뎁,일반기업,0.0,0.76,0.0,5239.0,0.0
018620,우진비앤지,일반기업,0.0,0.76,0.0,962.0,0.0
098660,에스티오,일반기업,0.0,0.77,0.0,2272.0,2.27
131400,이브이첨단소재,일반기업,0.0,0.77,0.0,1941.0,0.0
078890,가온그룹,일반기업,0.0,0.77,0.0,7239.0,0.0
101730,위메이드맥스,일반기업,0.0,0.77,0.0,5994.0,0.0
079190,케스피온,일반기업,0.0,0.77,0.0,470.0,0.0
008290,원풍물산,일반기업,0.0,0.77,0.0,477.0,0.0
013720,CBI,일반기업,0.0,0.77,0.0,1275.0,0.0
148250,알엔투테크놀로지,일반기업,0.0,0.78,0.0,4969.0,0.77
275630,에스에스알,일반기업,0.0,0.78,0.0,4981.0,0.0
037760,쎄니트,일반기업,0.0,0.79,0.0,2909.0,2.18
095700,제넥신,일반기업,0.0,0.8,0.0,5754.0,0.0
137080,나래나노텍,일반기업,0.0,0.8,0.0,6912.0,0.0
090470,제이스텍,일반기업,0.0,0.8,0.0,9415.0,0.67
181710,엔에이치엔,일반기업,0.0,0.8,0.0,45675.0,1.37
066700,테라젠이텍스,일반기업,0.0,0.81,0.0,3504.0,0.0
000910,유니온,일반기업,0.0,0.81,0.0,5326.0,2.89
184230,SGA솔루션즈,일반기업,0.0,0.81,0.0,634.0,0.0
263600,덕우전자,일반기업,0.0,0.81,0.0,6362.0,0.0
051380,피씨디렉트,일반기업,0.0,0.81,0.0,2618.0,2.35
376980,원티드랩,일반기업,0.0,0.81,0.0,4087.0,0.0
036480,대성미생물,일반기업,0.0,0.82,0.0,9250.0,0.99
246690,TS인베스트먼트,일반기업,0.0,0.82,0.0,1964.0,0.62
101000,KS인더스트리,일반기업,0.0,0.83,0.0,1174.0,0.0
013700,까뮤이앤씨,일반기업,0.0,0.83,0.0,1587.0,1.52
241840,에이스토리,일반기업,0.0,0.83,0.0,6184.0,0.0
200350,아티스트스튜디오,일반기업,0.0,0.83,0.0,5417.0,0.0
091970,나노캠텍,일반기업,0.0,0.83,0.0,790.0,0.0
351870,차이커뮤니케이션,일반기업,0.0,0.83,0.0,4541.0,0.0
025980,아난티,일반기업,0.0,0.83,0.0,8044.0,0.0
361670,삼영에스앤씨,일반기업,0.0,0.84,0.0,3591.0,0.0
034220,LG디스플레이,대기업,0.0,0.84,0.0,13085.0,0.0
049950,미래컴퍼니,일반기업,0.0,0.84,0.0,15898.0,0.0
288980,모아데이타,일반기업,0.0,0.84,0.0,1069.0,0.0
288330,브릿지바이오,일반기업,0.0,0.84,0.0,509.0,0.0
009190,대양금속,일반기업,0.0,0.84,0.0,1640.0,0.0
040910,아이씨디,일반기업,0.0,0.85,0.0,5946.0,0.0
002150,도화엔지니어링,일반기업,0.0,0.85,0.0,7679.0,4.29
090150,아이윈,일반기업,0.0,0.85,0.0,931.0,0.0
054920,한컴위드,일반기업,0.0,0.85,0.0,5548.0,0.0
361570,알비더블유,일반기업,0.0,0.86,0.0,2224.0,0.0
106520,노블엠앤비,일반기업,0.0,0.86,0.0,479.0,0.0
067390,아스트,일반기업,0.0,0.86,0.0,823.0,0.0
092220,KEC,일반기업,0.0,0.86,0.0,1739.0,0.0
367000,플래티어,일반기업,0.0,0.87,0.0,4552.0,0.0
054450,텔레칩스,일반기업,0.0,0.87,0.0,13667.0,0.5
033170,시그네틱스,대기업,0.0,0.87,0.0,807.0,0.0
263050,유틸렉스,일반기업,0.0,0.88,0.0,1084.0,0.0
056190,에스에프에이,일반기업,0.0,0.88,0.0,29955.0,1.03
177350,베셀,일반기업,0.0,0.88,0.0,1208.0,0.0
034940,조아제약,일반기업,0.0,0.88,0.0,1013.0,0.0
185490,아이진,일반기업,0.0,0.89,0.0,1653.0,0.0
263700,케어랩스,대기업,0.0,0.89,0.0,2497.0,0.0
104200,NHN벅스,일반기업,0.0,0.89,0.0,4186.0,0.0
278650,HLB바이오스텝,일반기업,0.0,0.9,0.0,1329.0,0.0
250930,예선테크,일반기업,0.0,0.9,0.0,499.0,0.0
288620,에스퓨얼셀,일반기업,0.0,0.9,0.0,9701.0,0.57
002630,오리엔트바이오,일반기업,0.0,0.91,0.0,606.0,0.0
048910,대원미디어,일반기업,0.0,0.91,0.0,8033.0,0.0
049120,파인디앤씨,일반기업,0.0,0.91,0.0,683.0,0.0
172670,에이엘티,일반기업,0.0,0.92,0.0,11482.0,0.0
105550,엣지파운드리,일반기업,0.0,0.92,0.0,1214.0,0.0
001080,만호제강,일반기업,0.0,0.92,0.0,5544.0,0.0
033230,인성정보,일반기업,0.0,0.92,0.0,1756.0,0.0
053160,프리엠스,일반기업,0.0,0.93,0.0,10322.0,0.52
008350,남선알미늄,대기업,0.0,0.93,0.0,2300.0,0.0
140430,카티스,일반기업,0.0,0.93,0.0,687.0,0.0
036420,콘텐트리중앙,대기업,0.0,0.94,0.0,5658.0,0.0
255440,야스,일반기업,0.0,0.94,0.0,11381.0,0.0
072770,율호,일반기업,0.0,0.94,0.0,800.0,0.0
171010,램테크놀러지,일반기업,0.0,0.94,0.0,3357.0,0.0
060240,스타코링크,일반기업,0.0,0.95,0.0,2070.0,0.0
050090,비케이홀딩스,일반기업,0.0,0.96,0.0,764.0,0.0
004920,씨아이테크,일반기업,0.0,0.96,0.0,1094.0,0.0
018880,한온시스템,일반기업,0.0,0.96,0.0,3909.0,0.0
499790,GS피앤엘,일반기업,0.0,0.97,0.0,42282.0,0.0
100590,머큐리,일반기업,0.0,0.97,0.0,6171.0,0.0
013810,스페코,일반기업,0.0,0.97,0.0,2983.0,0.0
238090,앤디포스,일반기업,0.0,0.99,0.0,3962.0,0.0
360070,탑머티리얼,일반기업,0.0,0.99,0.0,17646.0,0.0
431190,케이쓰리아이,일반기업,0.0,0.99,0.0,4063.0,0.0
340930,유일에너테크,일반기업,0.0,0.99,0.0,813.0,0.0
469750,아이비젼웍스,일반기업,0.0,0.99,0.0,1060.0,0.0
450520,인스웨이브시스템즈,일반기업,0.0,1.0,0.0,2992.0,0.0
073640,테라사이언스,일반기업,0.0,1.0,0.0,657.0,0.0
432980,엠에프씨,일반기업,0.0,1.0,0.0,3535.0,0.0
154030,아시아종묘,일반기업,0.0,1.01,0.0,1960.0,0.0
088130,동아엘텍,일반기업,0.0,1.01,0.0,7022.0,2.11
302430,이노메트리,일반기업,0.0,1.02,0.0,6488.0,0.0
271980,제일약품,일반기업,0.0,1.02,0.0,12912.0,0.0
335810,프리시젼바이오,일반기업,0.0,1.02,0.0,2213.0,0.0
094860,네오리진,일반기업,0.0,1.02,0.0,1417.0,0.0
