date,kospi,p1,p3,p2
2024-02-01,7.698449533129333,-2.454370102606166,0.5881259690956028,-1.6860418647288378
2024-08-05,0.5078740963731906,-9.273614490422515,-11.799058415332992,3.266691921766612
2025-04-09,57.4137855866068,33.2810758372229,7.1248082895162845,31.189804083492263
2025-10-01,52.70716441491625,18.43488828037338,12.61405021702269,14.428954461871083
